RECORD_TIME,R1_AVG_VALUE,R2_AVG_VALUE,R3_AVG_VALUE,H_WIND_AMOUNT,H_COLD_PRESS,H_UPRESS,H_PRESS_DIFF,H_TQXZS,H_ACT_FS,H_GDFN,S,T,¦Î
2024-02-22 01:00:00,298.55,132.24,82.57,5938.88,435.58,245.38,179.82,33.05,264.59,14319.51,0.192,497.3,0.027
2024-02-22 00:00:00,282.03,126.54,76.84,6031.08,432.65,245.27,176.63,34.16,270.9,15216.59,0.193,428,0.045
2024-02-21 23:00:00,293.54,140.76,76.82,6038.7,433.96,245.27,177.82,33.96,270.91,15227.99,0.205,390.8,0.049
2024-02-21 22:00:00,276.86,137.92,74.16,6003.23,431.11,245.18,175.1,34.39,270.19,15072.74,0.221,477.2,0.035
2024-02-21 21:00:00,259.62,131.31,73.11,6025.2,433.26,245.15,177.33,34.01,270.25,15133.19,0.248,408.3,0.04
2024-02-21 20:00:00,297.93,162.96,81.49,6019.59,432.07,245.23,176.16,34.24,269.5,15026.48,0.18,438.2,0.039
2024-02-21 19:00:00,273.93,163.82,80.81,6020.14,434.1,245.4,177.83,33.87,269.1,14977.58,0.235,502.1,0.046
2024-02-21 18:00:00,251.04,135.3,75.73,5974.99,433.23,245.46,177.19,33.7,267.86,14732.57,0.189,396.5,0.035
2024-02-21 17:00:00,253.79,134.35,71.86,6012.95,436.26,245.49,180.06,33.37,267.06,14736.45,0.206,482.5,0.033
2024-02-21 16:00:00,275.59,140.58,74.26,5996.93,433.45,245.37,177.22,33.86,269.14,14932.59,0.25,454,0.026
2024-02-21 15:00:00,278.42,129.82,69.25,6013.28,431.67,245.21,175.81,34.24,270.51,15126.14,0.247,497.8,0.038
2024-02-21 14:00:00,256.37,129.73,69.04,6032.76,434.11,245,178.26,33.93,269.85,15100.86,0.212,408.5,0.031
2024-02-21 13:00:00,231.78,122.24,67.92,6030.77,433.76,245.47,177.44,34.03,269.68,15093.47,0.2,478.5,0.027
2024-02-21 12:00:00,229.51,115.56,67.92,6026.81,434.23,245.32,178.14,33.85,270.26,15109.2,0.229,460.1,0.048
2024-02-21 11:00:00,242.36,134.07,73.13,6004.43,430.28,245.47,174.24,34.51,270.56,15109.37,0.241,424,0.044
2024-02-21 10:00:00,242.02,136.09,77.67,5977,431.83,245.33,175.8,34.02,268.67,14836.05,0.174,427.8,0.047
2024-02-21 09:00:00,269.57,140.34,78.72,5988.17,434.54,245.41,178.68,33.49,267.65,14721.24,0.22,492.7,0.049
2024-02-21 08:00:00,244.94,130.46,73.99,5985.09,436.32,245.33,180.67,33.18,265.36,14476.12,0.205,501.3,0.042
2024-02-21 07:00:00,268.25,132.52,74.3,6008.71,434.95,245.27,179.05,33.6,268.06,14852.04,0.232,472.7,0.026
2024-02-21 06:00:00,237.79,124.47,68.12,6013.18,434.97,245.36,179.13,33.59,268.33,14875.27,0.189,390.4,0.026
2024-02-21 05:00:00,234.04,123.25,71.04,6035.58,435.27,245.22,179.36,33.68,268.6,14963.16,0.18,476.9,0.036
2024-02-21 04:00:00,210.5,105.4,65.69,6028.68,434.72,245.45,178.35,33.8,269.69,15063.35,0.207,506.5,0.042
2024-02-21 03:00:00,239.11,110.64,69.45,6029.27,434.74,245.22,179.05,33.79,268.53,14929.11,0.165,399.2,0.028
2024-02-21 02:00:00,271.22,117.18,71.39,6020.46,434.71,245.47,178.57,33.73,268.99,14970.71,0.239,502.7,0.037
2024-02-21 01:00:00,251.14,117.85,71.62,6001.87,434.11,245.25,177.93,33.75,269.29,14944.63,0.212,438.6,0.044
2024-02-21 00:00:00,235.5,107.96,67.28,5963.42,434.41,245.31,178.7,33.4,266.67,14555.2,0.177,418.2,0.051
2024-02-20 23:00:00,251.11,110.7,69.68,5916.91,434.56,245.28,179.03,33.08,263.3,14110.37,0.231,449.4,0.047
2024-02-20 22:00:00,222.57,99.83,61.7,5948.72,436.01,245.39,180.13,33.03,264.06,14274.3,0.236,464.7,0.047
2024-02-20 21:00:00,230,106.64,65.76,6008.29,436.19,245.21,180.29,33.3,267.07,14730.52,0.256,476.3,0.043
2024-02-20 20:00:00,257.82,113.91,68.68,6028.32,433.84,245.73,177.45,33.93,268.78,14953.46,0.211,409.4,0.04
2024-02-20 19:00:00,259.59,123.49,72.47,6006.35,435.49,245.48,179.15,33.54,267.58,14775.32,0.246,444.4,0.032
2024-02-20 18:00:00,242.27,105.14,64.53,6036.38,437.62,245.44,181.58,33.25,266.98,14792.76,0.206,435.4,0.051
2024-02-20 17:00:00,229.46,105.7,65.61,6042.86,437.65,245.11,181.76,33.37,267.39,14862.67,0.181,501.5,0.037
2024-02-20 16:00:00,209.83,99.24,60.42,6014.44,434.42,245.16,178.42,33.8,268.28,14872.05,0.228,396.4,0.049
2024-02-20 15:00:00,214.43,103.31,62.17,6005.37,437.93,245.26,182.11,33.01,265.43,14534.12,0.167,508.5,0.03
2024-02-20 14:00:00,210.63,95.03,59.86,6052.5,436.35,245.34,180.12,33.62,268.53,15008.46,0.184,500,0.033
2024-02-20 13:00:00,214.03,98.72,61.73,6024,435.93,245.31,179.81,33.51,267.77,14838.45,0.174,467.7,0.026
2024-02-20 12:00:00,239.78,104.88,65.14,6027.58,434.85,245.24,179.02,33.71,268.2,14904.93,0.252,496.1,0.046
2024-02-20 11:00:00,238.01,105.11,63.62,6029.07,435.81,245.35,179.7,33.56,268.4,14915.16,0.254,425.2,0.035
2024-02-20 10:00:00,209.17,97.71,58.04,5989.97,431.31,245.27,175.28,34.17,268.59,14830.83,0.256,423.8,0.035
2024-02-20 09:00:00,223.86,100.72,60.74,5981.25,433.34,245.46,177.43,33.76,267.93,14764.85,0.184,444.8,0.051
2024-02-20 08:00:00,225.82,106.99,63.34,6035.01,434.67,245.28,178.66,33.8,267.92,14887.88,0.218,509,0.026
2024-02-20 07:00:00,244.71,112.5,66.94,6012.78,434.96,245.34,178.84,33.6,268.34,14872.38,0.198,401.3,0.04
2024-02-20 06:00:00,263.5,121.03,72.01,6008.07,433,245.51,176.97,33.99,269.17,14966.88,0.224,413.1,0.034
2024-02-20 05:00:00,250.04,104.85,65.65,6014.85,435.29,245.31,179.23,33.62,268.86,14940.81,0.223,423.7,0.025
2024-02-20 04:00:00,244.41,103.63,64.95,6005.38,434.92,245.19,178.92,33.68,268.32,14860.59,0.179,502.8,0.045
2024-02-20 03:00:00,233.94,104.99,64.34,6031.68,434.44,245.16,178.49,33.82,270.61,15172.74,0.25,428.4,0.033
2024-02-20 02:00:00,226.62,102.42,63.97,6023.36,436.14,245.56,179.87,33.5,268.33,14904.86,0.191,508.3,0.041
2024-02-20 01:00:00,254.44,114.46,68.67,6007.07,434.76,245.42,178.61,33.68,268.42,14874.89,0.164,501.6,0.031
2024-02-20 00:00:00,250.69,112.57,69.76,6039.28,434.09,245.57,177.77,33.98,271.69,15313.77,0.207,414,0.047
2024-02-19 23:00:00,272.04,118.8,70.47,6023.09,434.43,245.68,177.96,33.86,270.34,15121.43,0.224,395.5,0.038
2024-02-19 22:00:00,241.54,107.75,69.52,6009.19,433.61,245.44,177.28,33.87,270.53,15106.74,0.2,500,0.03
2024-02-19 21:00:00,225.26,106.93,65.65,6024.63,435.71,245.44,179.71,33.54,268.46,14932.74,0.187,439.2,0.047
2024-02-19 20:00:00,238.15,103.86,66.8,6022.8,435.27,245.23,179.53,33.61,268.62,14932.48,0.197,401.2,0.039
2024-02-19 19:00:00,248.32,108.64,66.77,6000.42,434.29,245.39,178.14,33.74,269.53,14978.48,0.194,416.7,0.027
2024-02-19 18:00:00,254.74,107.58,67.93,5985.03,434.02,245.53,177.8,33.62,269.43,14924.85,0.17,421.8,0.053
2024-02-19 17:00:00,247.76,110.12,67.25,6014.45,432.59,245.35,176.46,34.09,268.49,14905.41,0.177,467.3,0.05
2024-02-19 16:00:00,246.62,108.56,68.02,5991.8,434.19,245.29,178.11,33.66,267.93,14781.2,0.206,408.4,0.037
2024-02-19 15:00:00,223.13,102.03,64.19,6019.77,433.47,245.18,177.59,33.9,269.8,15063.2,0.167,463,0.037
2024-02-19 14:00:00,216.44,96.88,62.24,6042.69,433.43,245.18,177.45,34.11,269.12,15029.23,0.206,402,0.044
2024-02-19 13:00:00,231.14,106.49,67.56,5989.63,435.14,245.43,178.96,33.49,268.26,14823.46,0.163,500.7,0.032
2024-02-19 12:00:00,233.89,100.19,65.03,6005.79,434.16,245.27,178.21,33.72,270.33,15081.56,0.223,431.3,0.048
2024-02-19 11:00:00,225.86,101.74,64.42,5981.01,430.75,245.56,174.6,34.28,269.11,14881.53,0.188,411.9,0.052
2024-02-19 10:00:00,240.24,103.59,65.11,5972.84,433.86,245.28,177.78,33.54,268.39,14766.34,0.216,467.2,0.027
2024-02-19 09:00:00,248.27,112.57,67.75,6010.84,432.75,245.5,176.57,34.04,270.32,15083.54,0.204,491.9,0.031
2024-02-19 08:00:00,247.48,111.16,67.38,6005.73,434.13,245.47,178.05,33.73,266.42,14633.73,0.201,492.3,0.037
2024-02-19 07:00:00,228.32,103.47,66,5982.61,434.77,245.56,178.58,33.48,266.88,14642.31,0.198,503.5,0.04
2024-02-19 06:00:00,231.92,104.71,65.73,5967.59,434.42,245.1,178.8,33.43,267.41,14672.43,0.258,468.1,0.046
2024-02-19 05:00:00,223.86,103.98,64.4,6003.16,433.93,245.21,178.14,33.72,267.45,14766.61,0.171,418.9,0.052
2024-02-19 04:00:00,240.82,109.65,65.92,6066.35,432.26,245.32,175.89,34.56,273.35,15570.58,0.235,440.7,0.052
2024-02-19 03:00:00,225.2,110.07,65.28,6035.29,431.48,245.32,175.35,34.43,273.02,15438.59,0.203,442.5,0.047
2024-02-19 02:00:00,224.4,104.27,68.61,6033.49,432.82,245.36,176.67,34.16,270.56,15174.23,0.207,497.2,0.046
2024-02-19 01:00:00,227.52,101.59,68.62,6022.46,432.44,245.41,176,34.29,271.57,15265.67,0.178,469.8,0.028
2024-02-19 00:00:00,247.27,103.48,66.77,5975.9,433.59,245.23,177.93,33.65,267.39,14686.35,0.252,474.5,0.039
2024-02-18 23:00:00,278.65,116.51,71.3,6037.13,434.16,245.3,178.07,33.92,269.94,15134.16,0.166,411.5,0.037
2024-02-18 22:00:00,212.26,98.18,61.15,6015.67,431.39,245.23,175.11,34.36,271.29,15209.09,0.172,485,0.043
2024-02-18 21:00:00,247.06,111.83,68.91,6013.28,433.83,245.49,177.68,33.87,270.17,15060.65,0.234,423,0.032
2024-02-18 20:00:00,248.86,107.92,67.35,6037.69,435.26,245.13,179.27,33.78,268.91,14992.64,0.216,413.9,0.044
2024-02-18 19:00:00,247.95,103.98,63.1,6000.69,435.17,245.37,178.92,33.57,269.05,14933.02,0.166,406.7,0.044
2024-02-18 18:00:00,211.36,95.45,60.87,5936.44,434.32,245.16,178.64,33.24,266.4,14472.53,0.169,400.8,0.034
2024-02-18 17:00:00,250.41,116.13,66.93,5960.92,433.79,245.52,177.78,33.58,266.69,14582.53,0.17,406,0.041
2024-02-18 16:00:00,229.46,116,66.7,5997.92,433.36,245.49,176.97,33.96,269.22,14942.18,0.172,505.5,0.032
2024-02-18 15:00:00,272.3,129.22,75.05,5997.82,433.6,245.32,177.54,33.8,269.89,14998.56,0.178,404.6,0.033
2024-02-18 14:00:00,258.24,114.06,71.12,6003.92,436.21,245.16,180.4,33.33,266.1,14609.19,0.246,393.1,0.051
2024-02-18 13:00:00,249.6,112.53,71.55,6016.08,435.87,245.57,179.32,33.49,268.37,14886.56,0.186,457.6,0.041
2024-02-18 12:00:00,210.86,91.68,61.38,6002.91,436.32,245.26,180.34,33.31,268.17,14821.8,0.196,421.4,0.031
2024-02-18 11:00:00,208.74,93.41,59.93,6006.8,434.46,245.25,178.6,33.72,268.23,14848.6,0.199,433.6,0.038
2024-02-18 10:00:00,246.28,111.56,66.16,5980.42,432.72,245.4,176.42,33.85,268.52,14807.14,0.198,506.7,0.027
2024-02-18 09:00:00,250.14,107.26,67.8,5984.39,433.84,245.63,177.67,33.64,267.01,14643.62,0.254,447.6,0.049
2024-02-18 08:00:00,265.17,116.57,69.93,6009.25,435.67,245.12,179.79,33.5,266.54,14672.47,0.207,438.4,0.042
2024-02-18 07:00:00,272.64,117.16,70.63,6064.29,435.22,245.44,178.74,33.95,270.81,15295.46,0.166,415.1,0.031
2024-02-18 06:00:00,252.27,117.28,67.51,6116.39,434.4,245.31,177.85,34.45,273.89,15781.05,0.189,446.3,0.046
2024-02-18 05:00:00,249.95,111.59,67.18,6099,434.32,245.3,177.81,34.32,270.76,15358.65,0.198,500.7,0.025
2024-02-18 04:00:00,236.18,110.16,70.11,6045.65,434.94,245.31,178.56,33.89,269.5,15089.22,0.163,432.1,0.043
2024-02-18 03:00:00,231.05,108.77,72.84,6039.88,435.47,245.41,179.27,33.67,268.35,14947.92,0.221,469.5,0.048
2024-02-18 02:00:00,273.3,123.59,78.21,6036.82,433.14,245.29,176.94,34.17,267.45,14844.8,0.167,393.6,0.027
2024-02-18 01:00:00,247.16,110.39,71.53,6030.26,435.27,245.52,178.61,33.77,268.7,14954.08,0.191,481.4,0.044
2024-02-18 00:00:00,253.8,112.16,69.73,6051.42,432.12,245.36,175.61,34.45,271.79,15345.1,0.236,439.5,0.053
2024-02-17 23:00:00,231.38,105.26,65.09,6043.92,431.93,245.51,175.4,34.4,268.41,14955.49,0.236,504,0.038
2024-02-17 22:00:00,209,99.22,62.97,6044.11,428.04,245.33,171.5,35.31,270.13,15154.66,0.208,507.8,0.053
2024-02-17 21:00:00,251.71,112,71.81,6021.61,436.8,245.46,180.47,33.39,267.8,14827.69,0.173,475.8,0.035
2024-02-17 20:00:00,267.92,127.83,76.2,6011.56,433.09,245.67,176.57,33.99,265.35,14541.28,0.25,509.8,0.051
2024-02-17 19:00:00,263.57,123.14,74.1,6003.72,432.4,245.5,175.79,34.15,268.36,14856.48,0.197,443.7,0.047
2024-02-17 18:00:00,273.08,129.42,75.89,5995.4,435.3,245.28,179.15,33.47,267.21,14700.8,0.227,496.9,0.05
2024-02-17 17:00:00,261.97,122.39,75.05,6024.23,433.05,245.35,176.87,34.09,265.36,14564.73,0.245,507.4,0.051
2024-02-17 16:00:00,262.14,117.13,73.5,6042.21,434.32,245.22,178,34.02,268.57,14986.86,0.201,441.4,0.051
2024-02-17 15:00:00,253.5,113.11,72.04,6036.09,435.04,244.98,179.13,33.81,269.28,15030.81,0.206,419.8,0.031
2024-02-17 14:00:00,277.24,123.84,73.45,6055.4,432.24,245.27,176.02,34.45,266.26,14761.9,0.196,467.5,0.029
2024-02-17 13:00:00,263.56,122.98,69.35,6047.18,429.87,245.27,173.4,34.91,268.76,15002.85,0.228,466.8,0.027
2024-02-17 12:00:00,243.65,118.88,72.16,5965.13,433.01,245.59,177.15,33.71,264.66,14346.91,0.19,429.6,0.036
2024-02-17 11:00:00,272.89,121.24,74.59,5933.66,436.59,245.18,181.15,32.84,260.7,13864.45,0.169,416,0.035
2024-02-17 10:00:00,236.32,114,67.45,5982.44,436.26,245.44,180.22,33.22,266.1,14564.37,0.227,451.4,0.027
2024-02-17 09:00:00,263.64,132.67,71.03,6087.95,433.45,245.53,176.82,34.42,272.52,15506.07,0.182,474.9,0.042
2024-02-17 08:00:00,273.16,121.02,70.74,6102.44,437.09,245.61,180.4,33.83,270.19,15309.93,0.191,467.3,0.049
2024-02-17 07:00:00,229.55,100,63.46,6084.83,435.28,245.17,178.87,34.07,271.6,15422,0.228,500.3,0.047
2024-02-17 06:00:00,227.43,101.15,63.62,6028.24,434.86,245.41,178.73,33.73,268.85,14977.64,0.166,462.3,0.047
2024-02-17 05:00:00,241.43,103.15,65.15,6014.08,432.76,245.45,176.54,34.1,268.07,14848.47,0.192,462.2,0.026
2024-02-17 04:00:00,239.94,99.26,62.91,5974.64,434.52,245.38,178.56,33.49,265.2,14432.27,0.165,393.5,0.05
2024-02-17 03:00:00,272.95,111.94,69.61,5984.41,436.02,245.53,179.93,33.27,265.05,14452.3,0.237,485.6,0.031
2024-02-17 02:00:00,255.1,107.75,68.5,5985.99,434.95,245.21,179.23,33.45,264.56,14408.49,0.191,409.1,0.031
2024-02-17 01:00:00,266.76,105.52,67.33,5933.04,434.79,245.36,178.8,33.23,264.6,14277.45,0.219,430.8,0.029
2024-02-17 00:00:00,251.74,99.59,63.62,5941.64,435.84,245.35,180.36,32.97,260.49,13848.48,0.17,509.7,0.039
2024-02-16 23:00:00,262.21,109.66,64.95,6039.02,435.99,245.39,179.71,33.59,267.33,14845.13,0.217,452.8,0.029
2024-02-16 22:00:00,225.35,104.5,60.84,6071.78,433.28,245.46,176.57,34.38,272.18,15453.12,0.17,408,0.052
2024-02-16 21:00:00,171.95,85.35,56.09,6085.35,433.02,245.47,176.42,34.48,274.63,15774.69,0.219,505.8,0.037
2024-02-16 20:00:00,173.86,87.85,57.29,6040.46,429.92,245.33,173.64,34.82,270.28,15141.77,0.171,430.6,0.028
2024-02-16 19:00:00,211.53,97.81,65.23,6003.62,436.65,245.51,180.34,33.31,266.47,14652.78,0.224,500,0.047
2024-02-16 18:00:00,204.21,94.77,62.55,6048.97,436.62,245.35,180.39,33.57,270.41,15218.82,0.219,407.9,0.041
2024-02-16 17:00:00,230.89,101.44,66.44,6049.17,435.94,245.66,179.37,33.75,269.04,15049.83,0.199,475.6,0.031
2024-02-16 16:00:00,206.78,92.36,59.33,6036.19,432.14,245.4,175.46,34.35,272.84,15429.13,0.257,476.3,0.052
2024-02-16 15:00:00,220.96,100.98,66.18,6028.58,435.07,244.96,179.22,33.72,270.74,15179.05,0.208,415.4,0.027
2024-02-16 14:00:00,205.81,92.56,60.81,6031.44,433.23,245.4,176.98,34.11,271.17,15249.62,0.187,403.4,0.049
2024-02-16 13:00:00,208.38,92.01,61.12,6017,432.38,245.31,176.14,34.26,271.5,15244.25,0.251,429.2,0.04
2024-02-16 12:00:00,230.98,101.42,65.39,5997.69,432.23,245.31,176.2,34.08,270.85,15111.85,0.196,418.2,0.032
2024-02-16 11:00:00,200.33,94.64,59.96,5960.37,431.06,245.51,175,34.06,268.9,14810.92,0.173,446.4,0.048
2024-02-16 10:00:00,184.49,87.29,58.93,5954.78,434.66,245.3,178.81,33.33,266.37,14512.84,0.171,416.1,0.034
2024-02-16 09:00:00,209.11,96.42,60.93,5937.85,432.29,245.57,176.54,33.66,265.38,14376.32,0.23,465.7,0.031
2024-02-16 08:00:00,234.95,111.1,67.35,5938.86,429.97,245.37,174.24,34.14,266.55,14516.43,0.202,437.8,0.046
2024-02-16 07:00:00,194.56,90.81,59.63,5959.57,430.03,245.25,174.58,34.16,263.34,14188.11,0.202,436.8,0.041
2024-02-16 06:00:00,243.92,111.2,69.3,5987.99,438.7,245.54,183.14,32.72,261.47,14084.49,0.213,501.1,0.027
2024-02-16 05:00:00,256.33,113.9,68.3,6080.34,438.22,245.66,181.77,33.43,269.38,15155.79,0.177,494.4,0.049
2024-02-16 04:00:00,220.06,104.56,63.18,6083.5,435.36,245.15,179.09,34.03,271.04,15357.7,0.223,494.4,0.053
2024-02-16 03:00:00,218.21,102.68,65.3,6076.98,434.92,245.53,178.54,34.02,270.85,15315.69,0.168,460.9,0.042
2024-02-16 02:00:00,221.67,99.98,65.63,6062.07,437.54,245.36,181.43,33.49,267.66,14928.39,0.16,466.3,0.034
2024-02-16 01:00:00,214.31,102.13,66.37,6060.27,435.11,245.15,178.96,33.96,270.34,15222.34,0.201,407,0.051
2024-02-16 00:00:00,180.72,87.84,58.3,6069.55,431.74,245.31,175.44,34.61,273.1,15552.08,0.162,396.4,0.045
2024-02-15 23:00:00,227.55,101.36,66.71,6075.59,435.25,245.43,178.86,33.93,270.84,15303.46,0.235,477.4,0.034
2024-02-15 22:00:00,236.98,105.05,66.67,6093.21,435.23,245.27,178.7,34.14,273.19,15640.97,0.173,402.2,0.033
2024-02-15 21:00:00,215.82,96.2,63.6,6081.44,431.8,245.28,175.41,34.69,274.07,15689.58,0.165,480.1,0.031
2024-02-15 20:00:00,270.43,112.99,70.5,6050.25,433.03,245.24,176.74,34.25,271.98,15372.44,0.21,507.7,0.029
2024-02-15 19:00:00,241.54,99.09,63.07,6022.45,430.09,245.39,173.67,34.69,271.25,15218.02,0.184,433.8,0.048
2024-02-15 18:00:00,204.56,96.2,59.96,5983.91,434.93,245.36,179.01,33.45,266.7,14631.88,0.229,458.8,0.037
2024-02-15 17:00:00,213.71,105.62,63.82,5979.46,434.03,245.28,178.13,33.58,266.55,14605.88,0.238,474.6,0.037
2024-02-15 16:00:00,233.97,116.05,68.66,6008.46,433.7,245.5,177.44,33.83,267.63,14800.98,0.237,502.6,0.038
2024-02-15 15:00:00,248.59,112.67,70.55,6084.79,435.59,245.72,179.08,33.92,269.56,15194.35,0.195,423.1,0.043
2024-02-15 14:00:00,255.11,113.24,71.4,6068.59,433.86,245.52,177.29,34.17,270.13,15224.3,0.181,492.6,0.041
2024-02-15 13:00:00,247.91,114.68,72.75,6016.61,429.16,245.3,172.78,34.8,273.11,15431.91,0.184,427.4,0.03
2024-02-15 12:00:00,209.89,93.78,61.48,6041.97,432.48,245.29,176.46,34.29,270.88,15229.51,0.167,443.9,0.048
2024-02-15 11:00:00,225.56,101.6,64.46,6035.05,434.5,245.51,178.14,33.81,271.03,15226.37,0.257,509.6,0.051
2024-02-15 10:00:00,210.85,93.86,60.88,5987.95,434.42,245.12,178.57,33.56,267.96,14779.08,0.181,392.9,0.042
2024-02-15 09:00:00,212.06,93.86,59.46,5997.24,432.64,245.2,176.97,33.92,269.12,14920.18,0.161,394.1,0.043
2024-02-15 08:00:00,220.45,102.68,60.93,6008.3,429.35,245.12,173.55,34.65,270.78,15136.06,0.253,471.2,0.028
2024-02-15 07:00:00,243.4,112.93,68.51,5985.94,434.17,245.43,178.34,33.66,265.52,14507.15,0.176,471.5,0.044
2024-02-15 06:00:00,217.82,95.99,63.75,6003.66,434.76,245.43,178.9,33.52,267.6,14769.47,0.224,500,0.039
2024-02-15 05:00:00,228.39,104.54,62.68,5989.32,432.5,245.2,176.67,33.96,269.09,14903.41,0.179,442.4,0.043
2024-02-15 04:00:00,239.57,102.52,64.25,5992.05,432.02,245.23,176.06,34.1,269.26,14938.49,0.164,419.4,0.036
2024-02-15 03:00:00,227.64,100.56,62.05,6004.43,429.98,245.15,174.22,34.53,270.52,15095.89,0.226,421.4,0.034
2024-02-15 02:00:00,217.76,94.94,61.5,6000.27,430.25,245.34,174.19,34.48,270.67,15098.66,0.186,445.7,0.037
2024-02-15 01:00:00,224.03,95.47,59.61,6008.18,430.05,245.23,174.09,34.63,271.56,15231.75,0.234,450.5,0.042
2024-02-15 00:00:00,202.85,90.37,57.71,5991.31,431.23,245.49,175.25,34.18,269.14,14903.68,0.207,492,0.046
2024-02-14 23:00:00,218.43,98.91,62.05,5961.37,434.56,245.13,179.29,33.27,262.47,14100.17,0.194,433,0.049
2024-02-14 22:00:00,232.89,104.44,68.09,5941.88,435.89,245.15,180.82,32.89,258.59,13656.91,0.163,404.5,0.051
2024-02-14 21:00:00,281.04,121.07,73.28,6003.26,437.84,245.45,182.3,32.93,262.54,14234.27,0.184,480,0.045
2024-02-14 20:00:00,262.58,113.6,67.39,6042.62,434.69,245.19,178.99,33.81,267.58,14868.13,0.215,455.8,0.049
2024-02-14 19:00:00,221.74,102.28,64.58,6060.03,437.27,245.36,180.94,33.49,268.91,15058.71,0.206,402.9,0.034
2024-02-14 18:00:00,193.97,95.56,62.86,6062.55,434.99,245.35,179.05,33.85,269.32,15107.61,0.221,504.3,0.028
2024-02-14 17:00:00,236.3,108.89,70.42,6069,432.51,245.63,176.08,34.55,272.17,15456.08,0.233,462.7,0.043
2024-02-14 16:00:00,218.97,97.77,66.23,6027.53,433.9,245.31,177.85,33.95,268.28,14897.71,0.241,497,0.044
2024-02-14 15:00:00,209.29,95.69,64.32,6001.72,432.38,245.52,176.45,33.98,266.73,14667.12,0.185,443.8,0.026
2024-02-14 14:00:00,234.78,107.58,68.2,6041.72,434.99,245.34,178.77,33.8,270.24,15171.38,0.172,400.6,0.038
2024-02-14 13:00:00,243.73,107.2,67.96,6023.36,428.42,245.25,172.14,35.07,273.19,15455,0.19,394.6,0.029
2024-02-14 12:00:00,305.75,120.73,74.48,6020.57,433.03,245.45,176.98,33.98,269.22,14998.27,0.18,426.3,0.029
2024-02-14 11:00:00,300.71,119.25,75.7,6032.51,435.55,245.58,179.32,33.67,268.87,14993.29,0.26,500.6,0.033
2024-02-14 10:00:00,255.4,105.21,66.78,6012.71,433.06,245.26,177.16,33.98,268.26,14873.01,0.18,478.8,0.048
2024-02-14 09:00:00,308.71,131.2,76.67,6026.57,435.92,245.37,180.05,33.5,267.83,14844.42,0.198,506.9,0.041
2024-02-14 08:00:00,265.54,114.24,68.84,6032.52,434.83,245.41,178.56,33.74,271.8,15317.55,0.191,474.2,0.044
2024-02-14 07:00:00,204.76,91.45,60.57,6022.52,428.5,245.27,172.26,35.01,274.12,15560.52,0.171,432.1,0.043
2024-02-14 06:00:00,231.21,103.22,64.88,6016.38,434.99,245.52,178.75,33.68,269.72,15047.67,0.214,489.2,0.048
2024-02-14 05:00:00,221.48,98.04,63.75,6004.52,435.67,245.59,179.39,33.4,269.33,14951.22,0.164,482.1,0.04
2024-02-14 04:00:00,207.38,97.93,61.92,6016.59,431.59,245.36,175.22,34.36,272.7,15379.14,0.194,469.6,0.042
2024-02-14 03:00:00,217.2,104.91,63.89,6015.87,431.87,245.09,176.05,34.27,271.18,15203.37,0.186,467.3,0.041
2024-02-14 02:00:00,230.23,104.07,68.48,6015.47,431.48,245.25,175.54,34.32,270.44,15123.03,0.166,477,0.049
2024-02-14 01:00:00,217.14,98.2,65.56,6004.12,431.87,245.65,175.2,34.19,271.36,15194.46,0.185,402.9,0.029
2024-02-14 00:00:00,220.33,92.66,61.15,5993.06,433.46,245.33,177.48,33.78,268.71,14868.08,0.238,470.8,0.035
2024-02-13 23:00:00,209.93,92.44,59.45,5989.55,432.89,245.17,177.33,33.79,264.27,14371.23,0.163,433.2,0.029
2024-02-13 22:00:00,231.7,104.85,67.45,5860.66,430.64,245.28,176.12,33.37,250.2,12634.57,0.24,472.9,0.033
2024-02-13 21:00:00,275.71,122.5,77.67,5768.07,435.68,245.41,181.35,31.86,247.39,12182.96,0.17,410,0.049
2024-02-13 20:00:00,285.51,127.44,78.77,6002.25,435.24,245.25,179.26,33.51,267.79,14794.55,0.175,429.8,0.031
2024-02-13 19:00:00,262.66,114.13,72.45,5986.69,430.98,245.3,174.91,34.2,268.9,14869.78,0.225,418.9,0.025
2024-02-13 18:00:00,242.26,110.5,70.74,5991.15,434.55,245.22,178.78,33.51,267.21,14692.02,0.185,415.7,0.039
2024-02-13 17:00:00,247.84,108.9,69.15,5991.06,432.26,245.08,176.48,34.01,267.25,14705.53,0.222,487,0.031
2024-02-13 16:00:00,256.82,119.8,73.07,5962.82,431.82,245.29,175.78,33.97,267.13,14624.19,0.227,483.8,0.045
2024-02-13 15:00:00,244.25,108.42,68.79,6019.05,435.28,245.44,179.02,33.66,268.83,14947.07,0.174,490.6,0.029
2024-02-13 14:00:00,256.79,113.18,70.89,6020.36,434.66,245.48,178.39,33.74,266.74,14712.5,0.241,420.8,0.031
2024-02-13 13:00:00,239.32,111.3,70.75,5996,432.16,245.32,175.82,34.19,269.54,14978.03,0.239,440.6,0.04
2024-02-13 12:00:00,209.93,93.93,61.91,6000.27,428.64,245.29,172.37,34.88,273.22,15385.48,0.259,458,0.045
2024-02-13 11:00:00,269.99,117.47,68.69,5953.65,430.96,245.44,174.88,34.07,266.6,14537.07,0.244,488.6,0.036
2024-02-13 10:00:00,218.61,105.29,65.03,5947.28,434.72,245.42,178.67,33.3,264.62,14303.37,0.194,483.4,0.025
